Table name,State,District,Area Name,Last residence,"Last residence
Total/Rural/Urban/Country","Place of enumeration
Total/Rural/Urban",Total migrants-Persons,Total migrants-Males,Total migrants-Females,Duration (<1 year)-Persons,Duration (<1 year)-Males,Duration (<1 year)-Females,Duration (1-4 years)-Persons,Duration (1-4 years)-Males,Duration (1-4 years)-Females,Duration (5-9 years)-Persons,Duration (5-9 years)-Males,Duration (5-9 years)-Females,Duration (10-19 years)-Persons,Duration (10-19 years)-Males,Duration (10-19 years)-Females,Duration (20+ years)-Persons,Duration (20+ years)-Males,Duration (20+ years)-Females,Duration (not stated)-Persons,Duration (not stated)-Males,Duration (not stated)-Females
D0302,0.0,0.0,INDIA,Countries in Africa,Nigeria,Rural,116.0,62.0,54.0,18.0,9.0,9.0,26.0,16.0,10.0,6.0,3.0,3.0,16.0,6.0,10.0,45.0,25.0,20.0,5.0,3.0,2.0
D0302,0.0,0.0,INDIA,Countries in Africa,Nigeria,Urban,936.0,558.0,378.0,113.0,73.0,40.0,256.0,162.0,94.0,120.0,60.0,60.0,125.0,70.0,55.0,269.0,157.0,112.0,53.0,36.0,17.0
D0302,0.0,0.0,INDIA,Countries in Africa,Uganda,Total,636.0,294.0,342.0,52.0,29.0,23.0,142.0,71.0,71.0,38.0,20.0,18.0,71.0,31.0,40.0,296.0,127.0,169.0,37.0,16.0,21.0
D0302,0.0,0.0,INDIA,Countries in Africa,Uganda,Rural,108.0,48.0,60.0,8.0,4.0,4.0,19.0,11.0,8.0,6.0,3.0,3.0,15.0,5.0,10.0,55.0,23.0,32.0,5.0,2.0,3.0
D0302,0.0,0.0,INDIA,Countries in Africa,Uganda,Urban,528.0,246.0,282.0,44.0,25.0,19.0,123.0,60.0,63.0,32.0,17.0,15.0,56.0,26.0,30.0,241.0,104.0,137.0,32.0,14.0,18.0
D0302,0.0,0.0,INDIA,Countries in Africa,Zambia,Total,361.0,135.0,226.0,20.0,12.0,8.0,50.0,22.0,28.0,38.0,11.0,27.0,56.0,17.0,39.0,164.0,60.0,104.0,33.0,13.0,20.0
D0302,0.0,0.0,INDIA,Countries in Africa,Zambia,Rural,139.0,27.0,112.0,5.0,3.0,2.0,19.0,3.0,16.0,13.0,1.0,12.0,20.0,3.0,17.0,65.0,11.0,54.0,17.0,6.0,11.0
D0302,0.0,0.0,INDIA,Countries in Africa,Zambia,Urban,222.0,108.0,114.0,15.0,9.0,6.0,31.0,19.0,12.0,25.0,10.0,15.0,36.0,14.0,22.0,99.0,49.0,50.0,16.0,7.0,9.0
D0302,0.0,0.0,INDIA,Countries in Africa,Elsewhere,Total,376898.0,122860.0,254038.0,15608.0,7133.0,8475.0,53104.0,17505.0,35599.0,48240.0,14347.0,33893.0,72876.0,19603.0,53273.0,114697.0,27186.0,87511.0,72373.0,37086.0,35287.0
D0302,0.0,0.0,INDIA,Countries in Africa,Elsewhere,Rural,206645.0,45167.0,161478.0,7763.0,3205.0,4558.0,26319.0,5379.0,20940.0,25249.0,4241.0,21008.0,40926.0,5869.0,35057.0,70448.0,8250.0,62198.0,35940.0,18223.0,17717.0
D0302,0.0,0.0,INDIA,Countries in Africa,Elsewhere,Urban,170253.0,77693.0,92560.0,7845.0,3928.0,3917.0,26785.0,12126.0,14659.0,22991.0,10106.0,12885.0,31950.0,13734.0,18216.0,44249.0,18936.0,25313.0,36433.0,18863.0,17570.0
D0302,0.0,0.0,INDIA,Countries in the Americas,Total,Total,400518.0,165015.0,235503.0,23615.0,11509.0,12106.0,61905.0,24189.0,37716.0,44946.0,15294.0,29652.0,56075.0,15990.0,40085.0,83613.0,21297.0,62316.0,130364.0,76736.0,53628.0
D0302,0.0,0.0,INDIA,Countries in the Americas,Total,Rural,214618.0,74199.0,140419.0,9384.0,4158.0,5226.0,22772.0,5349.0,17423.0,20071.0,3802.0,16269.0,30816.0,4743.0,26073.0,51751.0,6882.0,44869.0,79824.0,49265.0,30559.0
D0302,0.0,0.0,INDIA,Countries in the Americas,Total,Urban,185900.0,90816.0,95084.0,14231.0,7351.0,6880.0,39133.0,18840.0,20293.0,24875.0,11492.0,13383.0,25259.0,11247.0,14012.0,31862.0,14415.0,17447.0,50540.0,27471.0,23069.0
D0302,0.0,0.0,INDIA,Countries in the Americas,Canada,Total,5269.0,2610.0,2659.0,1707.0,866.0,841.0,1521.0,695.0,826.0,564.0,288.0,276.0,402.0,194.0,208.0,333.0,175.0,158.0,742.0,392.0,350.0
D0302,0.0,0.0,INDIA,Countries in the Americas,Canada,Rural,1988.0,991.0,997.0,969.0,492.0,477.0,416.0,209.0,207.0,143.0,64.0,79.0,94.0,39.0,55.0,40.0,19.0,21.0,326.0,168.0,158.0
D0302,0.0,0.0,INDIA,Countries in the Americas,Canada,Urban,3281.0,1619.0,1662.0,738.0,374.0,364.0,1105.0,486.0,619.0,421.0,224.0,197.0,308.0,155.0,153.0,293.0,156.0,137.0,416.0,224.0,192.0
D0302,0.0,0.0,INDIA,Countries in the Americas,U.S.A.,Total,37785.0,20121.0,17664.0,7006.0,3753.0,3253.0,13978.0,7308.0,6670.0,6392.0,3356.0,3036.0,2957.0,1542.0,1415.0,2151.0,1268.0,883.0,5301.0,2894.0,2407.0
D0302,0.0,0.0,INDIA,Countries in the Americas,U.S.A.,Rural,4171.0,2233.0,1938.0,1460.0,784.0,676.0,1250.0,654.0,596.0,461.0,252.0,209.0,310.0,148.0,162.0,148.0,68.0,80.0,542.0,327.0,215.0
D0302,0.0,0.0,INDIA,Countries in the Americas,U.S.A.,Urban,33614.0,17888.0,15726.0,5546.0,2969.0,2577.0,12728.0,6654.0,6074.0,5931.0,3104.0,2827.0,2647.0,1394.0,1253.0,2003.0,1200.0,803.0,4759.0,2567.0,2192.0
D0302,0.0,0.0,INDIA,Countries in the Americas,Elsewhere,Total,357464.0,142284.0,215180.0,14902.0,6890.0,8012.0,46406.0,16186.0,30220.0,37990.0,11650.0,26340.0,52716.0,14254.0,38462.0,81129.0,19854.0,61275.0,124321.0,73450.0,50871.0
D0302,0.0,0.0,INDIA,Countries in the Americas,Elsewhere,Rural,208459.0,70975.0,137484.0,6955.0,2882.0,4073.0,21106.0,4486.0,16620.0,19467.0,3486.0,15981.0,30412.0,4556.0,25856.0,51563.0,6795.0,44768.0,78956.0,48770.0,30186.0
D0302,0.0,0.0,INDIA,Countries in the Americas,Elsewhere,Urban,149005.0,71309.0,77696.0,7947.0,4008.0,3939.0,25300.0,11700.0,13600.0,18523.0,8164.0,10359.0,22304.0,9698.0,12606.0,29566.0,13059.0,16507.0,45365.0,24680.0,20685.0
D0302,0.0,0.0,INDIA,Countries in Oceania,Total,Total,93724.0,33743.0,59981.0,5188.0,2500.0,2688.0,14690.0,5289.0,9401.0,11883.0,3837.0,8046.0,17172.0,5018.0,12154.0,25883.0,7018.0,18865.0,18908.0,10081.0,8827.0
D0302,0.0,0.0,INDIA,Countries in Oceania,Total,Rural,51078.0,13689.0,37389.0,2567.0,1129.0,1438.0,7057.0,1778.0,5279.0,6242.0,1310.0,4932.0,9587.0,1779.0,7808.0,15715.0,2396.0,13319.0,9910.0,5297.0,4613.0
D0302,0.0,0.0,INDIA,Countries in Oceania,Total,Urban,42646.0,20054.0,22592.0,2621.0,1371.0,1250.0,7633.0,3511.0,4122.0,5641.0,2527.0,3114.0,7585.0,3239.0,4346.0,10168.0,4622.0,5546.0,8998.0,4784.0,4214.0
D0302,0.0,0.0,INDIA,Countries in Oceania,Australia,Total,4162.0,2178.0,1984.0,1061.0,584.0,477.0,1217.0,645.0,572.0,372.0,181.0,191.0,306.0,129.0,177.0,364.0,154.0,210.0,842.0,485.0,357.0
D0302,0.0,0.0,INDIA,Countries in Oceania,Australia,Rural,1383.0,638.0,745.0,431.0,237.0,194.0,303.0,147.0,156.0,86.0,21.0,65.0,106.0,23.0,83.0,151.0,24.0,127.0,306.0,186.0,120.0
D0302,0.0,0.0,INDIA,Countries in Oceania,Australia,Urban,2779.0,1540.0,1239.0,630.0,347.0,283.0,914.0,498.0,416.0,286.0,160.0,126.0,200.0,106.0,94.0,213.0,130.0,83.0,536.0,299.0,237.0
D0302,0.0,0.0,INDIA,Countries in Oceania,Fiji,Total,135.0,49.0,86.0,14.0,6.0,8.0,37.0,16.0,21.0,12.0,4.0,8.0,19.0,3.0,16.0,46.0,16.0,30.0,7.0,4.0,3.0
D0302,0.0,0.0,INDIA,Countries in Oceania,Fiji,Rural,18.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,12.0,6.0,6.0,3.0,2.0,1.0
D0302,0.0,0.0,INDIA,Countries in Oceania,Fiji,Urban,117.0,41.0,76.0,14.0,6.0,8.0,37.0,16.0,21.0,12.0,4.0,8.0,16.0,3.0,13.0,34.0,10.0,24.0,4.0,2.0,2.0
D0302,0.0,0.0,INDIA,Countries in Oceania,Elsewhere,Total,89427.0,31516.0,57911.0,4113.0,1910.0,2203.0,13436.0,4628.0,8808.0,11499.0,3652.0,7847.0,16847.0,4886.0,11961.0,25473.0,6848.0,18625.0,18059.0,9592.0,8467.0
D0302,0.0,0.0,INDIA,Countries in Oceania,Elsewhere,Rural,49677.0,13043.0,36634.0,2136.0,892.0,1244.0,6754.0,1631.0,5123.0,6156.0,1289.0,4867.0,9478.0,1756.0,7722.0,15552.0,2366.0,13186.0,9601.0,5109.0,4492.0
D0302,0.0,0.0,INDIA,Countries in Oceania,Elsewhere,Urban,39750.0,18473.0,21277.0,1977.0,1018.0,959.0,6682.0,2997.0,3685.0,5343.0,2363.0,2980.0,7369.0,3130.0,4239.0,9921.0,4482.0,5439.0,8458.0,4483.0,3975.0
D0302,0.0,0.0,INDIA,Unclassifiable,Total,Total,379009.0,164650.0,214359.0,19963.0,10646.0,9317.0,62994.0,27898.0,35096.0,52699.0,21902.0,30797.0,70318.0,27240.0,43078.0,82546.0,28746.0,53800.0,90489.0,48218.0,42271.0
D0302,0.0,0.0,INDIA,Unclassifiable,Total,Rural,135809.0,49393.0,86416.0,7347.0,4067.0,3280.0,17629.0,6257.0,11372.0,14817.0,4275.0,10542.0,21764.0,5136.0,16628.0,34017.0,6455.0,27562.0,40235.0,23203.0,17032.0
D0302,0.0,0.0,INDIA,Unclassifiable,Total,Urban,243200.0,115257.0,127943.0,12616.0,6579.0,6037.0,45365.0,21641.0,23724.0,37882.0,17627.0,20255.0,48554.0,22104.0,26450.0,48529.0,22291.0,26238.0,50254.0,25015.0,25239.0
